time,depth,latitude,longitude,temperature,conductivity,pressure,salinity
2019-07-24 20:00:00,1e+35,61.06725,-177.744,1.439,2.86808,140.054,32.8792
2019-07-24 21:00:00,1e+35,61.06725,-177.744,1.4362,2.86855,140.0,32.8881
2019-07-24 22:00:00,1e+35,61.06725,-177.744,1.4429,2.86983,139.982,32.8973
2019-07-24 23:00:00,1e+35,61.06725,-177.744,1.4491,2.87058,139.947,32.9003
2019-07-25 00:00:00,1e+35,61.06725,-177.744,1.4568,2.87031,139.911,32.8888
2019-07-25 01:00:00,1e+35,61.06725,-177.744,1.4583,2.87021,139.858,32.886
2019-07-25 02:00:00,1e+35,61.06725,-177.744,1.46,2.87071,139.84,32.8906
2019-07-25 03:00:00,1e+35,61.06725,-177.744,1.4604,2.87074,139.858,32.8905
2019-07-25 04:00:00,1e+35,61.06725,-177.744,1.4607,2.87078,139.894,32.8907
2019-07-25 05:00:00,1e+35,61.06725,-177.744,1.4597,2.87085,139.965,32.8926
2019-07-25 06:00:00,1e+35,61.06725,-177.744,1.4588,2.8709,140.071,32.8941
2019-07-25 07:00:00,1e+35,61.06725,-177.744,1.4588,2.87098,140.196,32.895
2019-07-25 08:00:00,1e+35,61.06725,-177.744,1.4597,2.87107,140.284,32.8952
2019-07-25 09:00:00,1e+35,61.06725,-177.744,1.4589,2.871,140.32,32.8951
2019-07-25 10:00:00,1e+35,61.06725,-177.744,1.458,2.87079,140.338,32.8934
2019-07-25 11:00:00,1e+35,61.06725,-177.744,1.4524,2.86938,140.267,32.8815
2019-07-25 12:00:00,1e+35,61.06725,-177.744,1.4471,2.86876,140.142,32.8793
2019-07-25 13:00:00,1e+35,61.06725,-177.744,1.4344,2.86802,140.018,32.8833
2019-07-25 14:00:00,1e+35,61.06725,-177.744,1.4315,2.86775,139.894,32.8829
2019-07-25 15:00:00,1e+35,61.06725,-177.744,1.441,2.86859,139.787,32.8837
2019-07-25 16:00:00,1e+35,61.06725,-177.744,1.4342,2.86785,139.716,32.8815
2019-07-25 17:00:00,1e+35,61.06725,-177.744,1.4353,2.8678,139.68,32.8797
2019-07-25 18:00:00,1e+35,61.06725,-177.744,1.4503,2.86874,139.68,32.8759
2019-07-25 19:00:00,1e+35,61.06725,-177.744,1.467,2.87028,139.716,32.8779
2019-07-25 20:00:00,1e+35,61.06725,-177.744,1.4729,2.87114,139.787,32.8825
2019-07-25 21:00:00,1e+35,61.06725,-177.744,1.4561,2.86942,139.858,32.8783
2019-07-25 22:00:00,1e+35,61.06725,-177.744,1.4531,2.86942,139.911,32.8814
2019-07-25 23:00:00,1e+35,61.06725,-177.744,1.4524,2.86899,139.929,32.8767
2019-07-26 00:00:00,1e+35,61.06725,-177.744,1.4528,2.86891,139.929,32.8753
2019-07-26 01:00:00,1e+35,61.06725,-177.744,1.4533,2.86903,139.911,32.8763
2019-07-26 02:00:00,1e+35,61.06725,-177.744,1.454,2.86909,139.894,32.8763
2019-07-26 03:00:00,1e+35,61.06725,-177.744,1.4559,2.86924,139.911,32.8762
2019-07-26 04:00:00,1e+35,61.06725,-177.744,1.4573,2.86965,139.929,32.8799
2019-07-26 05:00:00,1e+35,61.06725,-177.744,1.4599,2.86953,140.0,32.8757
2019-07-26 06:00:00,1e+35,61.06725,-177.744,1.465,2.86989,140.071,32.8748
2019-07-26 07:00:00,1e+35,61.06725,-177.744,1.4696,2.87023,140.16,32.8743
2019-07-26 08:00:00,1e+35,61.06725,-177.744,1.4721,2.87046,140.249,32.8745
2019-07-26 09:00:00,1e+35,61.06725,-177.744,1.4743,2.87066,140.32,32.8747
2019-07-26 10:00:00,1e+35,61.06725,-177.744,1.4745,2.87071,140.32,32.8751
2019-07-26 11:00:00,1e+35,61.06725,-177.744,1.4712,2.87046,140.284,32.8754
2019-07-26 12:00:00,1e+35,61.06725,-177.744,1.4612,2.86964,140.178,32.8756
2019-07-26 13:00:00,1e+35,61.06725,-177.744,1.4541,2.86906,140.036,32.8758
2019-07-26 14:00:00,1e+35,61.06725,-177.744,1.452,2.86879,139.894,32.8746
2019-07-26 15:00:00,1e+35,61.06725,-177.744,1.4668,2.87011,139.734,32.8759
2019-07-26 16:00:00,1e+35,61.06725,-177.744,1.4714,2.87046,139.645,32.8756
2019-07-26 17:00:00,1e+35,61.06725,-177.744,1.4733,2.87052,139.574,32.8744
2019-07-26 18:00:00,1e+35,61.06725,-177.744,1.4668,2.87002,139.556,32.8749
2019-07-26 19:00:00,1e+35,61.06725,-177.744,1.4537,2.86897,139.574,32.8753
2019-07-26 20:00:00,1e+35,61.06725,-177.744,1.4471,2.86826,139.645,32.8732
2019-07-26 21:00:00,1e+35,61.06725,-177.744,1.4527,2.8687,139.752,32.8728
2019-07-26 22:00:00,1e+35,61.06725,-177.744,1.467,2.86997,139.823,32.8739
2019-07-26 23:00:00,1e+35,61.06725,-177.744,1.4919,2.87219,139.911,32.8758
2019-07-27 00:00:00,1e+35,61.06725,-177.744,1.5184,2.87408,139.947,32.872
2019-07-27 01:00:00,1e+35,61.06725,-177.744,1.5304,2.87535,139.982,32.8754
2019-07-27 02:00:00,1e+35,61.06725,-177.744,1.5346,2.87577,139.982,32.8763
2019-07-27 03:00:00,1e+35,61.06725,-177.744,1.5331,2.87566,140.0,32.8765
2019-07-27 04:00:00,1e+35,61.06725,-177.744,1.53,2.87545,140.036,32.8771
2019-07-27 05:00:00,1e+35,61.06725,-177.744,1.5037,2.87353,140.071,32.8803
2019-07-27 06:00:00,1e+35,61.06725,-177.744,1.4756,2.87089,140.125,32.8763
2019-07-27 07:00:00,1e+35,61.06725,-177.744,1.4588,2.86937,140.213,32.8747
2019-07-27 08:00:00,1e+35,61.06725,-177.744,1.4536,2.86889,140.302,32.874
2019-07-27 09:00:00,1e+35,61.06725,-177.744,1.4571,2.86917,140.356,32.8738
2019-07-27 10:00:00,1e+35,61.06725,-177.744,1.4645,2.86975,140.373,32.8734
2019-07-27 11:00:00,1e+35,61.06725,-177.744,1.4594,2.86933,140.356,32.8735
2019-07-27 12:00:00,1e+35,61.06725,-177.744,1.4554,2.86901,140.284,32.8736
2019-07-27 13:00:00,1e+35,61.06725,-177.744,1.4499,2.86857,140.142,32.8739
2019-07-27 14:00:00,1e+35,61.06725,-177.744,1.466,2.87013,139.982,32.8769
2019-07-27 15:00:00,1e+35,61.06725,-177.744,1.4777,2.8713,139.823,32.8795
2019-07-27 16:00:00,1e+35,61.06725,-177.744,1.4796,2.87171,139.68,32.8828
2019-07-27 17:00:00,1e+35,61.06725,-177.744,1.4884,2.87235,139.556,32.8817
2019-07-27 18:00:00,1e+35,61.06725,-177.744,1.4919,2.87304,139.503,32.8868
2019-07-27 19:00:00,1e+35,61.06725,-177.744,1.4479,2.86922,139.503,32.8846
2019-07-27 20:00:00,1e+35,61.06725,-177.744,1.4422,2.86808,139.538,32.8761
2019-07-27 21:00:00,1e+35,61.06725,-177.744,1.4541,2.86903,139.645,32.8756
2019-07-27 22:00:00,1e+35,61.06725,-177.744,1.4531,2.86871,139.752,32.8726
2019-07-27 23:00:00,1e+35,61.06725,-177.744,1.4623,2.86958,139.876,32.8739
2019-07-28 00:00:00,1e+35,61.06725,-177.744,1.483,2.87121,139.965,32.8727
2019-07-28 01:00:00,1e+35,61.06725,-177.744,1.4983,2.87257,140.054,32.8739
2019-07-28 02:00:00,1e+35,61.06725,-177.744,1.5168,2.87409,140.071,32.8737
2019-07-28 03:00:00,1e+35,61.06725,-177.744,1.5116,2.87374,140.107,32.8747
2019-07-28 04:00:00,1e+35,61.06725,-177.744,1.497,2.87256,140.16,32.875
2019-07-28 05:00:00,1e+35,61.06725,-177.744,1.4695,2.87025,140.178,32.8746
2019-07-28 06:00:00,1e+35,61.06725,-177.744,1.4594,2.86929,140.231,32.873
2019-07-28 07:00:00,1e+35,61.06725,-177.744,1.4572,2.86914,140.284,32.8734
2019-07-28 08:00:00,1e+35,61.06725,-177.744,1.4627,2.86973,140.356,32.8751
2019-07-28 09:00:00,1e+35,61.06725,-177.744,1.5171,2.87376,140.427,32.869
2019-07-28 10:00:00,1e+35,61.06725,-177.744,1.5911,2.8819,140.444,32.8943
2019-07-28 11:00:00,1e+35,61.06725,-177.744,1.6013,2.88294,140.444,32.8968
2019-07-28 12:00:00,1e+35,61.06725,-177.744,1.6057,2.88339,140.391,32.8979
2019-07-28 13:00:00,1e+35,61.06725,-177.744,1.6117,2.88389,140.284,32.8979
2019-07-28 14:00:00,1e+35,61.06725,-177.744,1.6288,2.8853,140.125,32.8979
2019-07-28 15:00:00,1e+35,61.06725,-177.744,1.6573,2.88776,139.911,32.8992
2019-07-28 16:00:00,1e+35,61.06725,-177.744,1.6862,2.89034,139.716,32.9016
2019-07-28 17:00:00,1e+35,61.06725,-177.744,1.6884,2.89114,139.574,32.9094
2019-07-28 18:00:00,1e+35,61.06725,-177.744,1.614,2.88499,139.449,32.9098
2019-07-28 19:00:00,1e+35,61.06725,-177.744,1.5747,2.88069,139.378,32.8968
2019-07-28 20:00:00,1e+35,61.06725,-177.744,1.4789,2.87199,139.396,32.8872
2019-07-28 21:00:00,1e+35,61.06725,-177.744,1.4527,2.86888,139.485,32.8753
2019-07-28 22:00:00,1e+35,61.06725,-177.744,1.4601,2.86938,139.592,32.8738
2019-07-28 23:00:00,1e+35,61.06725,-177.744,1.4676,2.86978,139.752,32.8709
2019-07-29 00:00:00,1e+35,61.06725,-177.744,1.4839,2.87121,139.894,32.8718
2019-07-29 01:00:00,1e+35,61.06725,-177.744,1.4849,2.8713,140.0,32.8719
2019-07-29 02:00:00,1e+35,61.06725,-177.744,1.4995,2.87254,140.071,32.8722
2019-07-29 03:00:00,1e+35,61.06725,-177.744,1.5185,2.87413,140.142,32.8724
2019-07-29 04:00:00,1e+35,61.06725,-177.744,1.5167,2.87406,140.196,32.8734
2019-07-29 05:00:00,1e+35,61.06725,-177.744,1.5217,2.87433,140.249,32.8715
2019-07-29 06:00:00,1e+35,61.06725,-177.744,1.4928,2.8724,140.267,32.8774
2019-07-29 07:00:00,1e+35,61.06725,-177.744,1.4669,2.86972,140.32,32.8706
2019-07-29 08:00:00,1e+35,61.06725,-177.744,1.481,2.87106,140.356,32.8727
2019-07-29 09:00:00,1e+35,61.06725,-177.744,1.5025,2.87317,140.409,32.8768
2019-07-29 10:00:00,1e+35,61.06725,-177.744,1.5376,2.87619,140.444,32.8782
2019-07-29 11:00:00,1e+35,61.06725,-177.744,1.5704,2.87952,140.462,32.8859
2019-07-29 12:00:00,1e+35,61.06725,-177.744,1.6126,2.88362,140.444,32.8935
2019-07-29 13:00:00,1e+35,61.06725,-177.744,1.6244,2.88483,140.373,32.8965
2019-07-29 14:00:00,1e+35,61.06725,-177.744,1.6304,2.8854,140.231,32.8975
2019-07-29 15:00:00,1e+35,61.06725,-177.744,1.6273,2.8852,140.036,32.8983
2019-07-29 16:00:00,1e+35,61.06725,-177.744,1.6464,2.88646,139.823,32.8943
2019-07-29 17:00:00,1e+35,61.06725,-177.744,1.6906,2.89036,139.645,32.8973
2019-07-29 18:00:00,1e+35,61.06725,-177.744,1.7231,2.89399,139.467,32.9091
2019-07-29 19:00:00,1e+35,61.06725,-177.744,1.6938,2.89215,139.343,32.9166
2019-07-29 20:00:00,1e+35,61.06725,-177.744,1.5468,2.87859,139.307,32.8995
2019-07-29 21:00:00,1e+35,61.06725,-177.744,1.471,2.87055,139.325,32.8773
2019-07-29 22:00:00,1e+35,61.06725,-177.744,1.4673,2.86973,139.414,32.8708
2019-07-29 23:00:00,1e+35,61.06725,-177.744,1.4631,2.86929,139.574,32.8695
2019-07-30 00:00:00,1e+35,61.06725,-177.744,1.4613,2.86909,139.734,32.8688
2019-07-30 01:00:00,1e+35,61.06725,-177.744,1.4737,2.87016,139.894,32.8692
2019-07-30 02:00:00,1e+35,61.06725,-177.744,1.4937,2.87179,140.018,32.8688
2019-07-30 03:00:00,1e+35,61.06725,-177.744,1.5303,2.87479,140.142,32.8684
2019-07-30 04:00:00,1e+35,61.06725,-177.744,1.566,2.87759,140.196,32.8664
2019-07-30 05:00:00,1e+35,61.06725,-177.744,1.5547,2.87697,140.284,32.8703
2019-07-30 06:00:00,1e+35,61.06725,-177.744,1.5243,2.87417,140.32,32.8667
2019-07-30 07:00:00,1e+35,61.06725,-177.744,1.5328,2.87483,140.356,32.8661
2019-07-30 08:00:00,1e+35,61.06725,-177.744,1.5446,2.87597,140.391,32.8682
2019-07-30 09:00:00,1e+35,61.06725,-177.744,1.5253,2.87439,140.427,32.8684
2019-07-30 10:00:00,1e+35,61.06725,-177.744,1.5075,2.87289,140.498,32.868
2019-07-30 11:00:00,1e+35,61.06725,-177.744,1.4984,2.87207,140.533,32.8672
2019-07-30 12:00:00,1e+35,61.06725,-177.744,1.5033,2.87249,140.533,32.8674
2019-07-30 13:00:00,1e+35,61.06725,-177.744,1.5065,2.87281,140.498,32.8681
2019-07-30 14:00:00,1e+35,61.06725,-177.744,1.5048,2.87274,140.373,32.869
2019-07-30 15:00:00,1e+35,61.06725,-177.744,1.5054,2.87273,140.213,32.8684
2019-07-30 16:00:00,1e+35,61.06725,-177.744,1.5093,2.87298,140.0,32.8676
2019-07-30 17:00:00,1e+35,61.06725,-177.744,1.5141,2.87337,139.769,32.8676
2019-07-30 18:00:00,1e+35,61.06725,-177.744,1.5136,2.87339,139.556,32.8685
2019-07-30 19:00:00,1e+35,61.06725,-177.744,1.4925,2.87181,139.378,32.8707
2019-07-30 20:00:00,1e+35,61.06725,-177.744,1.4765,2.87021,139.272,32.8673
2019-07-30 21:00:00,1e+35,61.06725,-177.744,1.4902,2.8715,139.201,32.8693
2019-07-30 22:00:00,1e+35,61.06725,-177.744,1.5419,2.87543,139.254,32.8648
2019-07-30 23:00:00,1e+35,61.06725,-177.744,1.6256,2.88223,139.378,32.863
2019-07-31 00:00:00,1e+35,61.06725,-177.744,1.6653,2.88581,139.556,32.8665
2019-07-31 01:00:00,1e+35,61.06725,-177.744,1.6745,2.88655,139.734,32.8662
2019-07-31 02:00:00,1e+35,61.06725,-177.744,1.5319,2.87477,139.911,32.8666
2019-07-31 03:00:00,1e+35,61.06725,-177.744,1.4995,2.87171,140.054,32.8617
2019-07-31 04:00:00,1e+35,61.06725,-177.744,1.4906,2.87092,140.142,32.861
2019-07-31 05:00:00,1e+35,61.06725,-177.744,1.4869,2.87058,140.231,32.8605
2019-07-31 06:00:00,1e+35,61.06725,-177.744,1.4848,2.87038,140.267,32.8602
2019-07-31 07:00:00,1e+35,61.06725,-177.744,1.4789,2.86989,140.32,32.8601
2019-07-31 08:00:00,1e+35,61.06725,-177.744,1.4787,2.86988,140.338,32.8602
2019-07-31 09:00:00,1e+35,61.06725,-177.744,1.5023,2.87172,140.338,32.8588
2019-07-31 10:00:00,1e+35,61.06725,-177.744,1.5322,2.87437,140.391,32.861
2019-07-31 11:00:00,1e+35,61.06725,-177.744,1.5321,2.87437,140.444,32.861
2019-07-31 12:00:00,1e+35,61.06725,-177.744,1.5361,2.87468,140.498,32.8607
2019-07-31 13:00:00,1e+35,61.06725,-177.744,1.5459,2.87541,140.515,32.8597
2019-07-31 14:00:00,1e+35,61.06725,-177.744,1.5511,2.87588,140.462,32.8602
2019-07-31 15:00:00,1e+35,61.06725,-177.744,1.5517,2.87602,140.356,32.8614
2019-07-31 16:00:00,1e+35,61.06725,-177.744,1.5494,2.87585,140.142,32.8618
2019-07-31 17:00:00,1e+35,61.06725,-177.744,1.5503,2.87592,139.911,32.8619
2019-07-31 18:00:00,1e+35,61.06725,-177.744,1.5501,2.87597,139.698,32.8628
2019-07-31 19:00:00,1e+35,61.06725,-177.744,1.5333,2.87473,139.467,32.8649
2019-07-31 20:00:00,1e+35,61.06725,-177.744,1.5211,2.87356,139.307,32.8629
2019-07-31 21:00:00,1e+35,61.06725,-177.744,1.5302,2.87432,139.219,32.8631
2019-07-31 22:00:00,1e+35,61.06725,-177.744,1.5591,2.87658,139.183,32.8614
2019-07-31 23:00:00,1e+35,61.06725,-177.744,1.5718,2.87763,139.254,32.8613
2019-08-01 00:00:00,1e+35,61.06725,-177.744,1.5535,2.87615,139.414,32.8617
2019-08-01 01:00:00,1e+35,61.06725,-177.744,1.506,2.87199,139.627,32.8587
2019-08-01 02:00:00,1e+35,61.06725,-177.744,1.4909,2.87064,139.823,32.8574
2019-08-01 03:00:00,1e+35,61.06725,-177.744,1.4865,2.87018,140.0,32.856
2019-08-01 04:00:00,1e+35,61.06725,-177.744,1.4887,2.87029,140.142,32.855
2019-08-01 05:00:00,1e+35,61.06725,-177.744,1.4933,2.87068,140.249,32.8551
2019-08-01 06:00:00,1e+35,61.06725,-177.744,1.4929,2.87061,140.32,32.8546
2019-08-01 07:00:00,1e+35,61.06725,-177.744,1.4879,2.87021,140.338,32.8548
2019-08-01 08:00:00,1e+35,61.06725,-177.744,1.4801,2.86959,140.356,32.8551
2019-08-01 09:00:00,1e+35,61.06725,-177.744,1.4763,2.86932,140.356,32.8556
2019-08-01 10:00:00,1e+35,61.06725,-177.744,1.4761,2.86932,140.373,32.8558
2019-08-01 11:00:00,1e+35,61.06725,-177.744,1.4762,2.8694,140.427,32.8567
2019-08-01 12:00:00,1e+35,61.06725,-177.744,1.4776,2.86959,140.462,32.8576
2019-08-01 13:00:00,1e+35,61.06725,-177.744,1.4827,2.87006,140.498,32.8582
2019-08-01 14:00:00,1e+35,61.06725,-177.744,1.4857,2.87042,140.498,32.8596
2019-08-01 15:00:00,1e+35,61.06725,-177.744,1.4887,2.8707,140.462,32.86
2019-08-01 16:00:00,1e+35,61.06725,-177.744,1.4926,2.87103,140.338,32.8602
2019-08-01 17:00:00,1e+35,61.06725,-177.744,1.4951,2.87128,140.142,32.8609
2019-08-01 18:00:00,1e+35,61.06725,-177.744,1.4968,2.87141,139.911,32.8609
2019-08-01 19:00:00,1e+35,61.06725,-177.744,1.4982,2.87157,139.663,32.8616
2019-08-01 20:00:00,1e+35,61.06725,-177.744,1.502,2.87185,139.432,32.8612
2019-08-01 21:00:00,1e+35,61.06725,-177.744,1.504,2.87191,139.272,32.86
2019-08-01 22:00:00,1e+35,61.06725,-177.744,1.5121,2.87246,139.183,32.8585
2019-08-01 23:00:00,1e+35,61.06725,-177.744,1.5309,2.87377,139.165,32.8554
2019-08-02 00:00:00,1e+35,61.06725,-177.744,1.5349,2.87414,139.254,32.8559
2019-08-02 01:00:00,1e+35,61.06725,-177.744,1.5141,2.87242,139.414,32.8558
2019-08-02 02:00:00,1e+35,61.06725,-177.744,1.4939,2.87077,139.609,32.856
2019-08-02 03:00:00,1e+35,61.06725,-177.744,1.4909,2.87036,139.805,32.8538
2019-08-02 04:00:00,1e+35,61.06725,-177.744,1.4989,2.87092,139.982,32.8524
2019-08-02 05:00:00,1e+35,61.06725,-177.744,1.5097,2.87179,140.089,32.8521
2019-08-02 06:00:00,1e+35,61.06725,-177.744,1.5111,2.87203,140.178,32.8536
2019-08-02 07:00:00,1e+35,61.06725,-177.744,1.5146,2.87232,140.213,32.8536
2019-08-02 08:00:00,1e+35,61.06725,-177.744,1.5132,2.87216,140.213,32.853
2019-08-02 09:00:00,1e+35,61.06725,-177.744,1.5154,2.87226,140.196,32.852
2019-08-02 10:00:00,1e+35,61.06725,-177.744,1.5247,2.87313,140.16,32.8533
2019-08-02 11:00:00,1e+35,61.06725,-177.744,1.5244,2.87325,140.178,32.8551
2019-08-02 12:00:00,1e+35,61.06725,-177.744,1.5555,2.87628,140.231,32.8608
2019-08-02 13:00:00,1e+35,61.06725,-177.744,1.6025,2.88039,140.284,32.8635
2019-08-02 14:00:00,1e+35,61.06725,-177.744,1.6404,2.88467,140.338,32.8777
2019-08-02 15:00:00,1e+35,61.06725,-177.744,1.6416,2.88492,140.356,32.8796
2019-08-02 16:00:00,1e+35,61.06725,-177.744,1.6303,2.88391,140.338,32.8787
2019-08-02 17:00:00,1e+35,61.06725,-177.744,1.6227,2.88333,140.213,32.8794
2019-08-02 18:00:00,1e+35,61.06725,-177.744,1.6124,2.8824,140.036,32.8786
2019-08-02 19:00:00,1e+35,61.06725,-177.744,1.603,2.88146,139.805,32.8767
2019-08-02 20:00:00,1e+35,61.06725,-177.744,1.6013,2.88119,139.592,32.8752
2019-08-02 21:00:00,1e+35,61.06725,-177.744,1.6043,2.88141,139.396,32.8749
2019-08-02 22:00:00,1e+35,61.06725,-177.744,1.612,2.88206,139.236,32.8752
2019-08-02 23:00:00,1e+35,61.06725,-177.744,1.6237,2.88301,139.183,32.8749
2019-08-03 00:00:00,1e+35,61.06725,-177.744,1.6651,2.88673,139.219,32.8785
2019-08-03 01:00:00,1e+35,61.06725,-177.744,1.6754,2.88779,139.325,32.881
2019-08-03 02:00:00,1e+35,61.06725,-177.744,1.6566,2.88665,139.538,32.8862
2019-08-03 03:00:00,1e+35,61.06725,-177.744,1.6184,2.88281,139.769,32.8776
2019-08-03 04:00:00,1e+35,61.06725,-177.744,1.5804,2.87912,139.965,32.8707
2019-08-03 05:00:00,1e+35,61.06725,-177.744,1.5649,2.87752,140.142,32.8667
2019-08-03 06:00:00,1e+35,61.06725,-177.744,1.5772,2.87827,140.267,32.8632
2019-08-03 07:00:00,1e+35,61.06725,-177.744,1.6152,2.88195,140.32,32.8698
2019-08-03 08:00:00,1e+35,61.06725,-177.744,1.6413,2.88443,140.338,32.8738
2019-08-03 09:00:00,1e+35,61.06725,-177.744,1.6295,2.88377,140.302,32.8778
2019-08-03 10:00:00,1e+35,61.06725,-177.744,1.6157,2.88247,140.284,32.8759
2019-08-03 11:00:00,1e+35,61.06725,-177.744,1.6168,2.88248,140.249,32.8749
2019-08-03 12:00:00,1e+35,61.06725,-177.744,1.6276,2.88349,140.249,32.8763
2019-08-03 13:00:00,1e+35,61.06725,-177.744,1.6284,2.88349,140.284,32.8755
2019-08-03 14:00:00,1e+35,61.06725,-177.744,1.6456,2.88517,140.356,32.8786
2019-08-03 15:00:00,1e+35,61.06725,-177.744,1.6282,2.88363,140.444,32.8773
2019-08-03 16:00:00,1e+35,61.06725,-177.744,1.5809,2.87974,140.498,32.8777
2019-08-03 17:00:00,1e+35,61.06725,-177.744,1.5399,2.8754,140.462,32.8659
2019-08-03 18:00:00,1e+35,61.06725,-177.744,1.5286,2.87409,140.373,32.8612
2019-08-03 19:00:00,1e+35,61.06725,-177.744,1.5235,2.87349,140.196,32.8591
2019-08-03 20:00:00,1e+35,61.06725,-177.744,1.5237,2.87329,139.965,32.8564
2019-08-03 21:00:00,1e+35,61.06725,-177.744,1.5313,2.87371,139.752,32.8539
2019-08-03 22:00:00,1e+35,61.06725,-177.744,1.5373,2.8741,139.592,32.8527
2019-08-03 23:00:00,1e+35,61.06725,-177.744,1.5451,2.87464,139.485,32.8514
2019-08-04 00:00:00,1e+35,61.06725,-177.744,1.5356,2.87369,139.414,32.8494
2019-08-04 01:00:00,1e+35,61.06725,-177.744,1.5172,2.87192,139.449,32.8462
2019-08-04 02:00:00,1e+35,61.06725,-177.744,1.5346,2.87268,139.574,32.8376
2019-08-04 03:00:00,1e+35,61.06725,-177.744,1.6214,2.87969,139.769,32.8352
2019-08-04 04:00:00,1e+35,61.06725,-177.744,1.7116,2.8874,140.0,32.838
2019-08-04 05:00:00,1e+35,61.06725,-177.744,1.8023,2.89475,140.16,32.8357
2019-08-04 06:00:00,1e+35,61.06725,-177.744,1.8526,2.89913,140.267,32.8382
2019-08-04 07:00:00,1e+35,61.06725,-177.744,1.7828,2.89292,140.302,32.833
2019-08-04 08:00:00,1e+35,61.06725,-177.744,1.7529,2.89042,140.284,32.8328
2019-08-04 09:00:00,1e+35,61.06725,-177.744,1.7411,2.88926,140.213,32.8305
2019-08-04 10:00:00,1e+35,61.06725,-177.744,1.7453,2.88957,140.107,32.8301
2019-08-04 11:00:00,1e+35,61.06725,-177.744,1.7516,2.89012,140.018,32.8305
2019-08-04 12:00:00,1e+35,61.06725,-177.744,1.7538,2.89033,139.947,32.8309
2019-08-04 13:00:00,1e+35,61.06725,-177.744,1.7533,2.89031,139.911,32.8312
2019-08-04 14:00:00,1e+35,61.06725,-177.744,1.7549,2.89052,139.947,32.8321
2019-08-04 15:00:00,1e+35,61.06725,-177.744,1.7565,2.89068,140.0,32.8325
2019-08-04 16:00:00,1e+35,61.06725,-177.744,1.76,2.89095,140.089,32.8321
2019-08-04 17:00:00,1e+35,61.06725,-177.744,1.7683,2.89156,140.142,32.8311
2019-08-04 18:00:00,1e+35,61.06725,-177.744,1.7848,2.89297,140.125,32.8317
2019-08-04 19:00:00,1e+35,61.06725,-177.744,1.8154,2.89556,140.036,32.8323
2019-08-04 20:00:00,1e+35,61.06725,-177.744,1.8523,2.89861,139.894,32.8322
2019-08-04 21:00:00,1e+35,61.06725,-177.744,1.8894,2.90183,139.68,32.8341
2019-08-04 22:00:00,1e+35,61.06725,-177.744,1.9178,2.90427,139.503,32.8352
2019-08-04 23:00:00,1e+35,61.06725,-177.744,1.9324,2.90553,139.378,32.8358
2019-08-05 00:00:00,1e+35,61.06725,-177.744,1.9392,2.90608,139.29,32.8357
2019-08-05 01:00:00,1e+35,61.06725,-177.744,1.9383,2.90608,139.254,32.8367
2019-08-05 02:00:00,1e+35,61.06725,-177.744,1.938,2.90601,139.325,32.836
2019-08-05 03:00:00,1e+35,61.06725,-177.744,1.9395,2.90615,139.503,32.8361
2019-08-05 04:00:00,1e+35,61.06725,-177.744,1.9377,2.90603,139.698,32.8364
2019-08-05 05:00:00,1e+35,61.06725,-177.744,1.9359,2.90589,139.911,32.8364
2019-08-05 06:00:00,1e+35,61.06725,-177.744,1.9031,2.90351,140.089,32.8406
2019-08-05 07:00:00,1e+35,61.06725,-177.744,1.8235,2.89674,140.178,32.8386
2019-08-05 08:00:00,1e+35,61.06725,-177.744,1.7622,2.89111,140.213,32.8318
2019-08-05 09:00:00,1e+35,61.06725,-177.744,1.7307,2.88837,140.16,32.8302
2019-08-05 10:00:00,1e+35,61.06725,-177.744,1.7155,2.88688,140.054,32.8274
2019-08-05 11:00:00,1e+35,61.06725,-177.744,1.7003,2.88556,139.947,32.8267
2019-08-05 12:00:00,1e+35,61.06725,-177.744,1.6678,2.88305,139.858,32.8291
2019-08-05 13:00:00,1e+35,61.06725,-177.744,1.6362,2.88014,139.769,32.8255
2019-08-05 14:00:00,1e+35,61.06725,-177.744,1.6151,2.87832,139.752,32.8246
2019-08-05 15:00:00,1e+35,61.06725,-177.744,1.599,2.87698,139.787,32.8244
2019-08-05 16:00:00,1e+35,61.06725,-177.744,1.5885,2.87606,139.876,32.8238
2019-08-05 17:00:00,1e+35,61.06725,-177.744,1.5825,2.87553,140.0,32.8233
2019-08-05 18:00:00,1e+35,61.06725,-177.744,1.5799,2.8753,140.089,32.823
2019-08-05 19:00:00,1e+35,61.06725,-177.744,1.5788,2.87521,140.107,32.823
2019-08-05 20:00:00,1e+35,61.06725,-177.744,1.5783,2.87515,140.089,32.8228
2019-08-05 21:00:00,1e+35,61.06725,-177.744,1.5827,2.87558,139.982,32.8237
2019-08-05 22:00:00,1e+35,61.06725,-177.744,1.593,2.87647,139.823,32.8243
2019-08-05 23:00:00,1e+35,61.06725,-177.744,1.6161,2.87882,139.698,32.8298
2019-08-06 00:00:00,1e+35,61.06725,-177.744,1.6194,2.87941,139.609,32.8339
2019-08-06 01:00:00,1e+35,61.06725,-177.744,1.6167,2.87924,139.574,32.8346
2019-08-06 02:00:00,1e+35,61.06725,-177.744,1.6045,2.87822,139.592,32.8344
2019-08-06 03:00:00,1e+35,61.06725,-177.744,1.586,2.8763,139.663,32.8295
2019-08-06 04:00:00,1e+35,61.06725,-177.744,1.571,2.87483,139.84,32.8265
2019-08-06 05:00:00,1e+35,61.06725,-177.744,1.571,2.87477,140.054,32.8257
