time,depth,latitude,longitude,temperature,conductivity,salinity
2019-07-12 15:00:00,98.0,61.85078333333333,-176.2505,9.6318,0.0,0.0
2019-07-12 16:00:00,98.0,61.85078333333333,-176.2505,9.6013,0.0,0.0
2019-07-12 17:00:00,98.0,61.85078333333333,-176.2505,9.574,0.0,0.0
2019-07-12 18:00:00,98.0,61.85078333333333,-176.2505,9.555,0.0,0.0
2019-07-12 19:00:00,98.0,61.85078333333333,-176.2505,9.5461,0.0,0.0
2019-07-12 20:00:00,98.0,61.85078333333333,-176.2505,9.5348,0.0,0.0
2019-07-12 21:00:00,98.0,61.85078333333333,-176.2505,9.5206,0.0,0.0
2019-07-12 22:00:00,98.0,61.85078333333333,-176.2505,9.5085,0.0,0.0
2019-07-12 23:00:00,98.0,61.85078333333333,-176.2505,9.4977,0.0,0.0
2019-07-13 00:00:00,98.0,61.85078333333333,-176.2505,9.4892,0.0,0.0
2019-07-13 01:00:00,98.0,61.85078333333333,-176.2505,9.4814,0.0,0.0
2019-07-13 02:00:00,98.0,61.85078333333333,-176.2505,9.487,0.0,0.0
2019-07-13 03:00:00,98.0,61.85078333333333,-176.2505,9.4926,0.0,0.0
2019-07-13 04:00:00,98.0,61.85078333333333,-176.2505,9.5039,0.0,0.0
2019-07-13 05:00:00,98.0,61.85078333333333,-176.2505,9.5116,0.0,0.0
2019-07-13 06:00:00,98.0,61.85078333333333,-176.2505,9.5176,0.0,0.0
2019-07-13 07:00:00,98.0,61.85078333333333,-176.2505,9.5285,0.0,0.0
2019-07-13 08:00:00,98.0,61.85078333333333,-176.2505,9.5387,0.0,0.0
2019-07-13 09:00:00,98.0,61.85078333333333,-176.2505,9.5482,0.0,0.0
2019-07-13 10:00:00,98.0,61.85078333333333,-176.2505,9.5544,0.0,0.0
2019-07-13 11:00:00,98.0,61.85078333333333,-176.2505,9.5581,0.0,0.0
2019-07-13 12:00:00,98.0,61.85078333333333,-176.2505,9.5595,0.0,0.0
2019-07-13 13:00:00,98.0,61.85078333333333,-176.2505,9.5583,0.0,0.0
2019-07-13 14:00:00,98.0,61.85078333333333,-176.2505,9.553,0.0,0.0
2019-07-13 15:00:00,98.0,61.85078333333333,-176.2505,9.543,0.0,0.0
2019-07-13 16:00:00,98.0,61.85078333333333,-176.2505,9.5307,0.0,0.0
2019-07-13 17:00:00,98.0,61.85078333333333,-176.2505,9.5176,0.0,0.0
2019-07-13 18:00:00,98.0,61.85078333333333,-176.2505,9.509,0.0,0.0
2019-07-13 19:00:00,98.0,61.85078333333333,-176.2505,9.5037,0.0,0.0
2019-07-13 20:00:00,98.0,61.85078333333333,-176.2505,9.4974,0.0,0.0
2019-07-13 21:00:00,98.0,61.85078333333333,-176.2505,9.4897,0.0,0.0
2019-07-13 22:00:00,98.0,61.85078333333333,-176.2505,9.4819,0.0,0.0
2019-07-13 23:00:00,98.0,61.85078333333333,-176.2505,9.4748,0.0,0.0
2019-07-14 00:00:00,98.0,61.85078333333333,-176.2505,9.4749,0.0,0.0
2019-07-14 01:00:00,98.0,61.85078333333333,-176.2505,9.4802,0.0,0.0
2019-07-14 02:00:00,98.0,61.85078333333333,-176.2505,9.475,0.0,0.0
2019-07-14 03:00:00,98.0,61.85078333333333,-176.2505,9.471,0.0,0.0
2019-07-14 04:00:00,98.0,61.85078333333333,-176.2505,9.4685,0.0,0.0
2019-07-14 05:00:00,98.0,61.85078333333333,-176.2505,9.4681,0.0,0.0
2019-07-14 06:00:00,98.0,61.85078333333333,-176.2505,9.4666,0.0,0.0
2019-07-14 07:00:00,98.0,61.85078333333333,-176.2505,9.4663,0.0,0.0
2019-07-14 08:00:00,98.0,61.85078333333333,-176.2505,9.4671,0.0,0.0
2019-07-14 09:00:00,98.0,61.85078333333333,-176.2505,9.4683,0.0,0.0
2019-07-14 10:00:00,98.0,61.85078333333333,-176.2505,9.4699,0.0,0.0
2019-07-14 11:00:00,98.0,61.85078333333333,-176.2505,9.4706,0.0,0.0
2019-07-14 12:00:00,98.0,61.85078333333333,-176.2505,9.4702,0.0,0.0
2019-07-14 13:00:00,98.0,61.85078333333333,-176.2505,9.469,0.0,0.0
2019-07-14 14:00:00,98.0,61.85078333333333,-176.2505,9.4658,0.0,0.0
2019-07-14 15:00:00,98.0,61.85078333333333,-176.2505,9.4611,0.0,0.0
2019-07-14 16:00:00,98.0,61.85078333333333,-176.2505,9.4562,0.0,0.0
2019-07-14 17:00:00,98.0,61.85078333333333,-176.2505,9.4496,0.0,0.0
2019-07-14 18:00:00,98.0,61.85078333333333,-176.2505,9.4409,0.0,0.0
2019-07-14 19:00:00,98.0,61.85078333333333,-176.2505,9.4319,0.0,0.0
2019-07-14 20:00:00,98.0,61.85078333333333,-176.2505,9.4239,0.0,0.0
2019-07-14 21:00:00,98.0,61.85078333333333,-176.2505,9.4154,0.0,0.0
2019-07-14 22:00:00,98.0,61.85078333333333,-176.2505,9.4099,0.0,0.0
2019-07-14 23:00:00,98.0,61.85078333333333,-176.2505,9.4066,0.0,0.0
2019-07-15 00:00:00,98.0,61.85078333333333,-176.2505,9.4071,0.0,0.0
2019-07-15 01:00:00,98.0,61.85078333333333,-176.2505,9.4109,0.0,0.0
2019-07-15 02:00:00,98.0,61.85078333333333,-176.2505,9.4194,0.0,0.0
2019-07-15 03:00:00,98.0,61.85078333333333,-176.2505,9.4327,0.0,0.0
2019-07-15 04:00:00,98.0,61.85078333333333,-176.2505,9.4485,0.0,0.0
2019-07-15 05:00:00,98.0,61.85078333333333,-176.2505,9.4673,0.0,0.0
2019-07-15 06:00:00,98.0,61.85078333333333,-176.2505,9.4887,0.0,0.0
2019-07-15 07:00:00,98.0,61.85078333333333,-176.2505,9.5119,0.0,0.0
2019-07-15 08:00:00,98.0,61.85078333333333,-176.2505,9.5357,0.0,0.0
2019-07-15 09:00:00,98.0,61.85078333333333,-176.2505,9.5603,0.0,0.0
2019-07-15 10:00:00,98.0,61.85078333333333,-176.2505,9.5833,0.0,0.0
2019-07-15 11:00:00,98.0,61.85078333333333,-176.2505,9.6039,0.0,0.0
2019-07-15 12:00:00,98.0,61.85078333333333,-176.2505,9.6221,0.0,0.0
2019-07-15 13:00:00,98.0,61.85078333333333,-176.2505,9.6373,0.0,0.0
2019-07-15 14:00:00,98.0,61.85078333333333,-176.2505,9.648,0.0,0.0
2019-07-15 15:00:00,98.0,61.85078333333333,-176.2505,9.6542,0.0,0.0
2019-07-15 16:00:00,98.0,61.85078333333333,-176.2505,9.6547,0.0,0.0
2019-07-15 17:00:00,98.0,61.85078333333333,-176.2505,9.6473,0.0,0.0
2019-07-15 18:00:00,98.0,61.85078333333333,-176.2505,9.635,0.0,0.0
2019-07-15 19:00:00,98.0,61.85078333333333,-176.2505,9.6223,0.0,0.0
2019-07-15 20:00:00,98.0,61.85078333333333,-176.2505,9.6108,0.0,0.0
2019-07-15 21:00:00,98.0,61.85078333333333,-176.2505,9.5986,0.0,0.0
2019-07-15 22:00:00,98.0,61.85078333333333,-176.2505,9.5854,0.0,0.0
2019-07-15 23:00:00,98.0,61.85078333333333,-176.2505,9.5722,0.0,0.0
2019-07-16 00:00:00,98.0,61.85078333333333,-176.2505,9.5623,0.0,0.0
2019-07-16 01:00:00,98.0,61.85078333333333,-176.2505,9.5563,0.0,0.0
2019-07-16 02:00:00,98.0,61.85078333333333,-176.2505,9.5522,0.0,0.0
2019-07-16 03:00:00,98.0,61.85078333333333,-176.2505,9.5503,0.0,0.0
2019-07-16 04:00:00,98.0,61.85078333333333,-176.2505,9.5505,0.0,0.0
2019-07-16 05:00:00,98.0,61.85078333333333,-176.2505,9.5559,0.0,0.0
2019-07-16 06:00:00,98.0,61.85078333333333,-176.2505,9.5631,0.0,0.0
2019-07-16 07:00:00,98.0,61.85078333333333,-176.2505,9.5684,0.0,0.0
2019-07-16 08:00:00,98.0,61.85078333333333,-176.2505,9.5734,0.0,0.0
2019-07-16 09:00:00,98.0,61.85078333333333,-176.2505,9.5771,0.0,0.0
2019-07-16 10:00:00,98.0,61.85078333333333,-176.2505,9.5801,0.0,0.0
2019-07-16 11:00:00,98.0,61.85078333333333,-176.2505,9.5809,0.0,0.0
2019-07-16 12:00:00,98.0,61.85078333333333,-176.2505,9.5818,0.0,0.0
2019-07-16 13:00:00,98.0,61.85078333333333,-176.2505,9.5827,0.0,0.0
2019-07-16 14:00:00,98.0,61.85078333333333,-176.2505,9.5804,0.0,0.0
2019-07-16 15:00:00,98.0,61.85078333333333,-176.2505,9.5747,0.0,0.0
2019-07-16 16:00:00,98.0,61.85078333333333,-176.2505,9.5686,0.0,0.0
2019-07-16 17:00:00,98.0,61.85078333333333,-176.2505,9.5634,0.0,0.0
2019-07-16 18:00:00,98.0,61.85078333333333,-176.2505,9.5589,0.0,0.0
2019-07-16 19:00:00,98.0,61.85078333333333,-176.2505,9.5534,0.0,0.0
2019-07-16 20:00:00,98.0,61.85078333333333,-176.2505,9.5502,0.0,0.0
2019-07-16 21:00:00,98.0,61.85078333333333,-176.2505,9.5473,0.0,0.0
2019-07-16 22:00:00,98.0,61.85078333333333,-176.2505,9.5459,0.0,0.0
2019-07-16 23:00:00,98.0,61.85078333333333,-176.2505,9.5463,0.0,0.0
2019-07-17 00:00:00,98.0,61.85078333333333,-176.2505,9.5495,0.0,0.0
2019-07-17 01:00:00,98.0,61.85078333333333,-176.2505,9.5529,0.0,0.0
