time,depth,latitude,longitude,temperature,conductivity,salinity
2019-07-28 12:00:00,116.0,61.372616666666666,-177.1699,2.1685,2.91903,32.7702
2019-07-28 13:00:00,116.0,61.372616666666666,-177.1699,2.1664,2.91873,32.7686
2019-07-28 14:00:00,116.0,61.372616666666666,-177.1699,2.1649,2.91853,32.7677
2019-07-28 15:00:00,116.0,61.372616666666666,-177.1699,2.1606,2.91817,32.7677
2019-07-28 16:00:00,116.0,61.372616666666666,-177.1699,2.1603,2.91812,32.7674
2019-07-28 17:00:00,116.0,61.372616666666666,-177.1699,2.1648,2.91846,32.7669
2019-07-28 18:00:00,116.0,61.372616666666666,-177.1699,2.1739,2.91924,32.7672
2019-07-28 19:00:00,116.0,61.372616666666666,-177.1699,2.1769,2.91959,32.7685
2019-07-28 20:00:00,116.0,61.372616666666666,-177.1699,2.1735,2.91933,32.7687
2019-07-28 21:00:00,116.0,61.372616666666666,-177.1699,2.1807,2.92032,32.7736
2019-07-28 22:00:00,116.0,61.372616666666666,-177.1699,2.1751,2.92045,32.781
2019-07-28 23:00:00,116.0,61.372616666666666,-177.1699,2.1675,2.92011,32.7846
2019-07-29 00:00:00,116.0,61.372616666666666,-177.1699,2.1662,2.92007,32.7854
2019-07-29 01:00:00,116.0,61.372616666666666,-177.1699,2.1645,2.91995,32.7857
2019-07-29 02:00:00,116.0,61.372616666666666,-177.1699,2.1649,2.92,32.7859
2019-07-29 03:00:00,116.0,61.372616666666666,-177.1699,2.1682,2.92023,32.7854
2019-07-29 04:00:00,116.0,61.372616666666666,-177.1699,2.1707,2.92058,32.7871
2019-07-29 05:00:00,116.0,61.372616666666666,-177.1699,2.1756,2.92146,32.793
2019-07-29 06:00:00,116.0,61.372616666666666,-177.1699,2.1748,2.92143,32.7934
2019-07-29 07:00:00,116.0,61.372616666666666,-177.1699,2.168,2.92059,32.79
2019-07-29 08:00:00,116.0,61.372616666666666,-177.1699,2.1548,2.91932,32.7879
2019-07-29 09:00:00,116.0,61.372616666666666,-177.1699,2.1486,2.91871,32.7868
2019-07-29 10:00:00,116.0,61.372616666666666,-177.1699,2.1514,2.91869,32.7836
2019-07-29 11:00:00,116.0,61.372616666666666,-177.1699,2.1566,2.91869,32.7782
2019-07-29 12:00:00,116.0,61.372616666666666,-177.1699,2.1646,2.91873,32.7705
2019-07-29 13:00:00,116.0,61.372616666666666,-177.1699,2.1687,2.91846,32.7629
2019-07-29 14:00:00,116.0,61.372616666666666,-177.1699,2.17,2.91812,32.7574
2019-07-29 15:00:00,116.0,61.372616666666666,-177.1699,2.1705,2.91795,32.7547
2019-07-29 16:00:00,116.0,61.372616666666666,-177.1699,2.1706,2.91792,32.7543
2019-07-29 17:00:00,116.0,61.372616666666666,-177.1699,2.1686,2.91778,32.7546
2019-07-29 18:00:00,116.0,61.372616666666666,-177.1699,2.1635,2.91733,32.7543
2019-07-29 19:00:00,116.0,61.372616666666666,-177.1699,2.1573,2.91684,32.7546
2019-07-29 20:00:00,116.0,61.372616666666666,-177.1699,2.1565,2.91676,32.7544
2019-07-29 21:00:00,116.0,61.372616666666666,-177.1699,2.1592,2.91702,32.7548
2019-07-29 22:00:00,116.0,61.372616666666666,-177.1699,2.1599,2.91747,32.7597
2019-07-29 23:00:00,116.0,61.372616666666666,-177.1699,2.1544,2.91768,32.768
2019-07-30 00:00:00,116.0,61.372616666666666,-177.1699,2.1536,2.91787,32.7712
2019-07-30 01:00:00,116.0,61.372616666666666,-177.1699,2.1597,2.91844,32.7719
2019-07-30 02:00:00,116.0,61.372616666666666,-177.1699,2.1656,2.91893,32.7719
2019-07-30 03:00:00,116.0,61.372616666666666,-177.1699,2.1722,2.91938,32.7707
2019-07-30 04:00:00,116.0,61.372616666666666,-177.1699,2.1741,2.91937,32.7686
2019-07-30 05:00:00,116.0,61.372616666666666,-177.1699,2.1718,2.9192,32.7689
2019-07-30 06:00:00,116.0,61.372616666666666,-177.1699,2.1672,2.91866,32.7669
2019-07-30 07:00:00,116.0,61.372616666666666,-177.1699,2.1635,2.91812,32.7641
2019-07-30 08:00:00,116.0,61.372616666666666,-177.1699,2.1643,2.9179,32.7605
2019-07-30 09:00:00,116.0,61.372616666666666,-177.1699,2.169,2.91794,32.7562
2019-07-30 10:00:00,116.0,61.372616666666666,-177.1699,2.1731,2.91812,32.7542
2019-07-30 11:00:00,116.0,61.372616666666666,-177.1699,2.1748,2.91822,32.7537
